loan_id,payer_id,program_id,loan_amount,interest_rate,loan_term_years,loan_term_months,loan_type,institution_name,institution_city,institution_province,education_value,down_payment,ltv_ratio,origination_date,disbursement_date,maturity_date,current_balance,loan_status,lender,program_duration_years,monthly_payment,grace_period_months
346,346,32,199132.32,4.756,15,180,Professional Student Loan,Queen's University,Kingston,Ontario,301016.13430560107,101883.81430560106,66.15,2021-05-03,2023-09-13,2036-05-03,159938.24,Active,National Bank of Canada,4,1549.53,12
347,347,17,135835.31,6.957,20,240,Education Line of Credit,University of Manitoba,Winnipeg,Manitoba,153245.13085972157,17409.82085972157,88.64,2025-08-03,2025-10-02,2045-08-03,133695.29,Active,National Bank of Canada,2,1049.63,0
348,348,26,143441.59,4.499,25,300,Professional Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,170758.64168736886,27317.05168736886,84.0,2025-07-03,2025-09-29,2050-07-03,141071.42,Active,Bank of Nova Scotia,2,797.21,0
349,349,36,147396.66,4.609,25,300,Student Loan,University of Alberta,Edmonton,Alberta,239679.8724280019,92283.21242800189,61.5,2019-11-03,2023-09-12,2044-11-03,127735.69,Active,Royal Bank of Canada,4,828.42,12
350,350,1,292285.52,3.242,25,300,Professional Student Loan,University of British Columbia,Vancouver,British Columbia,326742.90913057,34457.389130569994,89.45,2025-08-03,2025-10-11,2050-08-03,292285.52,In Grace Period,CIBC,4,1423.12,12
351,351,34,113179.9,3.004,25,300,Graduate Student Loan,Ryerson University,Toronto,Ontario,133225.44752853393,20045.547528533934,84.95,2023-04-03,2024-05-09,2048-04-03,106914.52,Active,TD Student Line of Credit,2,536.95,12
352,352,12,79952.93,9.767,25,300,Private Education Loan,Concordia University,Montreal,Quebec,121366.68736817387,41413.75736817387,65.88,2024-09-03,2024-11-16,2049-09-03,79096.92,Active,Scotiabank Student Line of Credit,2,713.44,6
353,353,42,219525.92,2.789,15,180,Student Loan,University of Victoria,Victoria,British Columbia,275984.4759916046,56458.555991604604,79.54,2023-12-03,2024-01-17,2038-12-03,203510.78,Active,TD Student Line of Credit,3,1493.83,12
354,354,31,241912.78,6.94,20,240,Private Education Loan,Queen's University,Kingston,Ontario,278343.7035854204,36430.92358542039,86.91,2023-05-03,2023-07-24,2043-05-03,230440.81,Active,CIBC,5,1866.84,12
355,355,31,293953.93,4.335,20,240,Professional Student Loan,Ryerson University,Toronto,Ontario,339426.6070111607,45472.677011160704,86.6,2021-03-03,2023-05-10,2041-03-03,241395.69,Active,Bank of Nova Scotia,4,1833.62,0
356,356,5,126834.64,8.233,25,300,Private Education Loan,University of Toronto,Toronto,Ontario,170023.4479430226,43188.80794302259,74.6,2024-02-03,2024-04-04,2049-02-03,123193.69,Active,Bank of Nova Scotia,3,998.59,0
357,357,25,117703.13,8.251000000000001,20,240,Parent PLUS Loan,University of Saskatchewan,Saskatoon,Saskatchewan,131712.49302505507,14009.363025055063,89.36,2021-07-03,2024-05-11,2041-07-03,105920.35,Active,CIBC,2,1002.98,6
358,358,36,244678.7,4.311,15,180,Education Line of Credit,McMaster University,Hamilton,Ontario,329736.5589454789,85057.85894547886,74.2,2023-06-03,2023-07-16,2038-06-03,216182.46,Active,Scotiabank Student Line of Credit,4,1848.23,6
359,359,22,159943.75,4.662,20,240,Student Loan,McGill University,Montreal,Quebec,194777.30614326918,34833.556143269176,82.12,2021-08-03,2024-09-02,2041-08-03,140572.96,Active,TD Canada Trust,3,1025.92,12
360,360,10,113278.32,11.155,25,300,Private Education Loan,University of Alberta,Edmonton,Alberta,167828.64762958628,54550.327629586274,67.5,2021-08-03,2022-09-08,2046-08-03,108168.95,Active,TD Student Line of Credit,2,1122.97,0
361,361,39,139765.86,12.72,15,180,Private Education Loan,Dalhousie University,Halifax,Nova Scotia,160269.4562293907,20503.596229390707,87.21,2024-01-03,2024-02-14,2039-01-03,135543.57,Active,Royal Bank of Canada,3,1742.7,12
362,362,25,178743.62,4.545999999999999,25,300,Student Loan,Concordia University,Montreal,Quebec,243570.4305722613,64826.81057226131,73.38,2025-10-03,2025-11-04,2050-10-03,176799.0,Active,TD Student Line of Credit,5,998.19,0
363,363,4,113874.19,4.124,25,300,Student Loan,York University,Toronto,Ontario,151341.81244346098,37467.622443460976,75.24,2021-08-03,2024-09-15,2046-08-03,100465.66,Active,CIBC,2,608.89,0
364,364,2,99482.61,9.077,15,180,Parent PLUS Loan,University of Toronto,Toronto,Ontario,114560.26311793557,15077.653117935566,86.84,2021-06-03,2022-09-07,2036-06-03,82924.85,Active,Scotiabank Student Line of Credit,2,1013.58,6
365,365,7,211242.65,4.075,25,300,Graduate Student Loan,York University,Toronto,Ontario,258277.06435023676,47034.414350236766,81.79,2021-04-03,2023-01-10,2046-04-03,190092.5,Active,TD Canada Trust,3,1123.78,12
366,366,23,233529.41,12.067,15,180,Private Education Loan,University of Saskatchewan,Saskatoon,Saskatchewan,335755.2671617614,102225.8571617614,69.55,2020-05-03,2023-05-06,2035-05-03,195526.78,Active,National Bank of Canada,4,2812.82,12
367,367,38,124586.24,11.99,15,180,Parent PLUS Loan,York University,Toronto,Ontario,162047.18571489956,37460.94571489956,76.88,2026-03-03,2026-04-29,2041-03-03,124336.62,Active,Royal Bank of Canada,3,1494.44,0
368,368,16,195429.56,3.769,15,180,Professional Student Loan,University of Victoria,Victoria,British Columbia,231447.79352215602,36018.23352215602,84.44,2025-03-03,2025-05-25,2040-03-03,184708.9,Active,Royal Bank of Canada,4,1423.05,0
369,369,34,107902.08,6.41,25,300,Parent PLUS Loan,Queen's University,Kingston,Ontario,134865.44051954825,26963.360519548252,80.01,2022-11-03,2024-01-02,2047-11-03,101223.92,Active,Canada Student Loans Program,2,722.51,0
370,370,14,119001.29,3.555,25,300,Student Loan,NAIT,Edmonton,Alberta,191740.79529140936,72739.50529140937,62.06,2021-12-03,2023-09-09,2046-12-03,105152.85,In Deferment,Bank of Nova Scotia,3,599.26,0
371,371,30,210139.93,3.5,15,180,Graduate Student Loan,NAIT,Edmonton,Alberta,246662.67068574607,36522.740685746074,85.19,2024-11-03,2025-01-19,2039-11-03,200213.21,Active,CIBC,3,1502.25,6
372,372,25,193632.58,8.484,20,240,Private Education Loan,University of Alberta,Edmonton,Alberta,250581.3799055547,56948.79990555471,77.27,2019-06-03,2023-05-04,2039-06-03,158856.73,Active,Canada Student Loans Program,5,1678.43,0
373,373,32,202403.93,4.554,20,240,Student Loan,University of Calgary,Calgary,Alberta,270946.680410297,68542.75041029701,74.7,2020-11-03,2022-01-07,2040-11-03,172040.59,Active,TD Canada Trust,4,1286.41,12
374,374,22,85234.31,5.221,20,240,Graduate Student Loan,University of British Columbia,Vancouver,British Columbia,97470.47267150535,12236.162671505357,87.45,2024-02-03,2024-05-02,2044-02-03,79683.02,Active,Provincial Student Aid,2,572.97,0
375,375,5,198636.48,3.412,15,180,Professional Student Loan,Carleton University,Ottawa,Ontario,314038.7861511181,115402.3061511181,63.25,2023-09-03,2023-11-03,2038-09-03,171239.24,Active,CIBC,5,1411.45,0
376,376,18,192325.97,4.176,20,240,Graduate Student Loan,McMaster University,Hamilton,Ontario,257096.2609237742,64770.29092377421,74.81,2022-09-03,2022-09-09,2042-09-03,175529.04,Active,Scotiabank Student Line of Credit,4,1183.37,12
377,377,33,205045.12,8.774,20,240,Parent PLUS Loan,Simon Fraser University,Burnaby,British Columbia,277826.6680815286,72781.54808152863,73.8,2024-10-03,2024-11-17,2044-10-03,201097.78,Active,Scotiabank Student Line of Credit,4,1815.15,6
378,378,31,136341.64,4.883,15,180,Education Line of Credit,University of Toronto,Toronto,Ontario,222456.69435135115,86115.05435135114,61.29,2021-09-03,2023-05-09,2036-09-03,112190.29,Active,National Bank of Canada,5,1069.89,12
379,379,21,206058.67,3.635,15,180,Student Loan,McGill University,Montreal,Quebec,231415.47705218772,25356.80705218771,89.04,2025-12-03,2026-02-25,2040-12-03,206058.67,In Deferment,Provincial Student Aid,3,1486.78,6
380,380,6,271315.88,4.183,25,300,Student Loan,Ryerson University,Toronto,Ontario,339504.3385891332,68188.45858913317,79.92,2020-03-03,2023-01-10,2045-03-03,235817.79,Active,Bank of Nova Scotia,4,1459.66,12
381,381,14,239936.64,5.456,15,180,Education Line of Credit,NAIT,Edmonton,Alberta,292626.9792323832,52690.33923238318,81.99,2022-09-03,2022-11-14,2037-09-03,211243.97,Active,RBC Student Banking,5,1954.88,12
382,382,12,204569.33,10.184,20,240,Private Education Loan,Memorial University,St. John's,Newfoundland,259229.1694746618,54659.8394746618,78.91,2020-07-03,2022-01-01,2040-07-03,184964.19,Active,Royal Bank of Canada,3,1999.14,12
383,383,21,166450.75,4.583,20,240,Education Line of Credit,Carleton University,Ottawa,Ontario,189090.1628417028,22639.41284170281,88.03,2023-04-03,2023-09-03,2043-04-03,155794.51,Active,Provincial Student Aid,2,1060.52,12
384,384,34,85152.64,6.806,25,300,Education Line of Credit,Dalhousie University,Halifax,Nova Scotia,136631.5179770619,51478.877977061915,62.32,2024-05-03,2024-06-19,2049-05-03,83925.99,Active,Royal Bank of Canada,2,591.34,12
385,385,32,172511.75,7.532,20,240,Education Line of Credit,University of Calgary,Calgary,Alberta,201195.148172882,28683.398172882007,85.74,2026-03-03,2026-04-13,2046-03-03,172201.43,Active,Provincial Student Aid,3,1393.12,0
386,386,6,74719.88,9.845,15,180,Parent PLUS Loan,NAIT,Edmonton,Alberta,115575.88053541581,40856.000535415806,64.65,2021-10-03,2023-05-03,2036-10-03,62358.68,Active,TD Canada Trust,2,795.87,0
387,387,4,126093.14,4.662,25,300,Graduate Student Loan,University of Calgary,Calgary,Alberta,186172.11574315518,60078.975743155184,67.73,2022-06-03,2023-05-06,2047-06-03,116478.47,Active,Scotiabank Student Line of Credit,4,712.51,6
388,388,4,180570.06,11.046,25,300,Private Education Loan,NAIT,Edmonton,Alberta,238307.18010775174,57737.12010775175,75.77,2025-09-03,2025-10-11,2050-09-03,180456.41,Active,BMO Student Banking Program,3,1775.8,6
389,389,42,68350.43,4.114,20,240,Student Loan,University of Manitoba,Winnipeg,Manitoba,86442.30346670968,18091.873466709687,79.07,2025-01-03,2025-03-15,2045-01-03,65523.52,Active,Canada Student Loans Program,2,418.31,0
390,390,3,129355.58,4.372,20,240,Professional Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,149078.99481969367,19723.414819693673,86.77,2021-08-03,2023-09-13,2041-08-03,113248.77,Active,Royal Bank of Canada,2,809.46,12
391,391,31,140097.91,4.138,15,180,Graduate Student Loan,University of Alberta,Edmonton,Alberta,196804.5022842622,56706.59228426221,71.19,2025-07-03,2025-09-19,2040-07-03,140097.91,In Grace Period,National Bank of Canada,3,1046.0,12
392,392,22,264159.5,3.133,15,180,Student Loan,York University,Toronto,Ontario,344620.806981753,80461.30698175298,76.65,2022-04-03,2022-05-12,2037-04-03,213115.33,Active,National Bank of Canada,4,1841.18,6
393,393,39,208901.65,7.134,15,180,Parent PLUS Loan,University of Waterloo,Waterloo,Ontario,288332.935903543,79431.28590354303,72.45,2024-08-03,2024-10-08,2039-08-03,199420.67,Active,Bank of Nova Scotia,4,1893.35,6
394,394,38,265927.78,6.961,20,240,Parent PLUS Loan,University of Manitoba,Winnipeg,Manitoba,398835.2945109025,132907.51451090246,66.68,2024-10-03,2024-11-09,2044-10-03,262805.33,Active,Provincial Student Aid,5,2055.51,12
395,395,4,131654.63,4.429,15,180,Student Loan,Queen's University,Kingston,Ontario,170225.36173619746,38570.73173619746,77.34,2022-03-03,2024-01-10,2037-03-03,103970.96,Active,TD Canada Trust,2,1002.38,0
396,396,6,131999.47,3.539,20,240,Professional Student Loan,University of Ottawa,Ottawa,Ontario,175960.5721167823,43961.102116782306,75.02,2022-03-03,2023-01-07,2042-03-03,117209.57,In Forbearance,BMO Student Banking Program,2,768.19,12
397,397,1,185433.21,9.585,25,300,Private Education Loan,McMaster University,Hamilton,Ontario,207849.20477392006,22415.994773920072,89.22,2024-10-03,2024-12-18,2049-10-03,183552.67,Active,Canada Student Loans Program,4,1631.09,6
398,398,23,105528.72,3.756,15,180,Professional Student Loan,York University,Toronto,Ontario,140578.76953437238,35050.049534372374,75.07,2020-08-03,2024-01-07,2035-08-03,72437.81,Active,TD Canada Trust,3,767.74,0
399,399,39,162235.85,8.166,15,180,Education Line of Credit,University of British Columbia,Vancouver,British Columbia,231659.07226771326,69423.22226771325,70.03,2021-06-03,2022-09-13,2036-06-03,137380.89,Active,Bank of Nova Scotia,3,1566.0,12
400,400,30,166882.29,9.874,20,240,Parent PLUS Loan,NAIT,Edmonton,Alberta,255841.48680764408,88959.19680764407,65.23,2024-02-03,2024-03-24,2044-02-03,160435.78,Active,Provincial Student Aid,3,1596.54,0
401,401,17,241378.39,4.619,15,180,Professional Student Loan,University of Alberta,Edmonton,Alberta,335809.9940238568,94431.60402385681,71.88,2022-02-03,2023-01-09,2037-02-03,190092.94,Active,Bank of Nova Scotia,4,1861.24,0
402,402,21,121383.36,4.079,20,240,Education Line of Credit,University of Waterloo,Waterloo,Ontario,190644.6432559323,69261.28325593229,63.67,2022-06-03,2022-09-13,2042-06-03,109581.89,Active,Royal Bank of Canada,2,740.62,12
403,403,11,162803.45,2.915,20,240,Student Loan,University of Waterloo,Waterloo,Ontario,183370.42589581787,20566.975895817857,88.78,2024-03-03,2024-05-14,2044-03-03,153082.86,Active,RBC Student Banking,3,895.99,6
404,404,13,130675.98,8.15,20,240,Parent PLUS Loan,NAIT,Edmonton,Alberta,145289.83974943554,14613.859749435549,89.94,2022-05-03,2023-01-14,2042-05-03,122105.36,Active,TD Canada Trust,2,1105.26,12
405,405,16,275464.69,4.87,15,180,Graduate Student Loan,University of Calgary,Calgary,Alberta,318413.8074581401,42949.11745814007,86.51,2021-03-03,2024-05-09,2036-03-03,211410.95,Active,Scotiabank Student Line of Credit,4,2159.75,6
406,406,6,195946.19,5.19,25,300,Education Line of Credit,Memorial University,St. John's,Newfoundland,253389.5978399802,57443.40783998021,77.33,2020-05-03,2022-05-06,2045-05-03,171578.38,Active,Bank of Montreal,3,1167.28,6
407,407,15,265212.3,3.469,20,240,Graduate Student Loan,University of Calgary,Calgary,Alberta,432285.3358447602,167073.0358447602,61.35,2020-01-03,2023-05-12,2040-01-03,205782.13,Active,Scotiabank Student Line of Credit,5,1533.9,6
408,408,24,252397.65,4.163,20,240,Professional Student Loan,Simon Fraser University,Burnaby,British Columbia,375772.0475391816,123374.3975391816,67.17,2020-06-03,2022-01-01,2040-06-03,203230.91,Active,Bank of Nova Scotia,4,1551.25,6
409,409,9,145342.04,5.228,25,300,Professional Student Loan,University of Calgary,Calgary,Alberta,230943.46243591653,85601.42243591652,62.93,2025-04-03,2025-06-13,2050-04-03,143911.34,Active,BMO Student Banking Program,3,869.07,6
410,410,11,107778.56,4.761,20,240,Education Line of Credit,Simon Fraser University,Burnaby,British Columbia,174736.21308230865,66957.65308230865,61.68,2024-04-03,2024-06-04,2044-04-03,102759.95,Active,Royal Bank of Canada,2,697.14,6
411,411,38,109866.1,4.354,20,240,Graduate Student Loan,University of Victoria,Victoria,British Columbia,140922.08637068348,31055.986370683473,77.96,2026-04-03,2026-06-08,2046-04-03,109866.1,In Grace Period,TD Student Line of Credit,2,686.44,6
412,412,30,133004.12,4.396,15,180,Student Loan,University of Victoria,Victoria,British Columbia,177988.90199958053,44984.78199958053,74.73,2025-01-03,2025-03-02,2040-01-03,128225.92,In Deferment,TD Canada Trust,2,1010.42,6
413,413,16,260259.09,8.001000000000001,20,240,Education Line of Credit,McMaster University,Hamilton,Ontario,319139.1610321255,58880.07103212553,81.55,2019-01-03,2023-09-04,2039-01-03,207606.79,Active,BMO Student Banking Program,5,2177.07,0
414,414,31,106413.18,10.149,15,180,Parent PLUS Loan,Queen's University,Kingston,Ontario,123597.71953568517,17184.53953568518,86.1,2022-03-03,2023-09-15,2037-03-03,95464.92,Active,BMO Student Banking Program,2,1153.24,12
415,415,19,196527.33,6.809,20,240,Education Line of Credit,NAIT,Edmonton,Alberta,226496.2652391533,29968.935239153303,86.77,2021-12-03,2024-01-15,2041-12-03,173250.48,In Forbearance,Canada Student Loans Program,3,1501.22,0
416,416,20,156199.56,5.83,15,180,Education Line of Credit,York University,Toronto,Ontario,250100.80132508633,93901.24132508633,62.45,2025-09-03,2025-10-31,2040-09-03,156199.56,In Grace Period,Provincial Student Aid,3,1303.8,12
417,417,12,92616.01,4.666,20,240,Graduate Student Loan,University of British Columbia,Vancouver,British Columbia,139688.88660063563,47072.87660063563,66.3,2026-02-03,2026-03-22,2046-02-03,92616.01,In Grace Period,RBC Student Banking,3,594.27,12
418,418,15,202949.78,4.679,25,300,Graduate Student Loan,Carleton University,Ottawa,Ontario,323480.6907246216,120530.91072462159,62.74,2021-12-03,2022-09-05,2046-12-03,187509.2,Active,TD Student Line of Credit,4,1148.78,12
419,419,30,187866.79,7.247,20,240,Parent PLUS Loan,Queen's University,Kingston,Ontario,299894.98375407606,112028.19375407606,62.64,2025-07-03,2025-09-28,2045-07-03,187866.79,In Grace Period,Provincial Student Aid,5,1484.51,12
420,420,1,218227.05,3.997,20,240,Graduate Student Loan,York University,Toronto,Ontario,281975.344138572,63748.294138572004,77.39,2022-10-03,2022-11-10,2042-10-03,195502.77,Active,TD Canada Trust,5,1322.07,6
421,421,38,173859.5,7.028,15,180,Parent PLUS Loan,University of British Columbia,Vancouver,British Columbia,193177.97052307363,19318.47052307363,90.0,2022-03-03,2022-05-15,2037-03-03,142908.42,Active,Bank of Nova Scotia,3,1565.42,0
422,422,19,86440.53,3.399,15,180,Graduate Student Loan,Concordia University,Montreal,Quebec,129359.94606160569,42919.41606160569,66.82,2024-06-03,2024-07-21,2039-06-03,82704.89,Active,Canada Student Loans Program,2,613.67,12
423,423,16,68797.75,7.26,25,300,Parent PLUS Loan,NAIT,Edmonton,Alberta,110570.8561248214,41773.106124821395,62.22,2023-04-03,2023-05-13,2048-04-03,66699.64,Active,TD Canada Trust,2,497.72,12
424,424,1,177490.6,4.428,15,180,Student Loan,University of Victoria,Victoria,British Columbia,227582.14626325754,50091.546263257536,77.99,2024-03-03,2024-05-30,2039-03-03,168235.17,Active,National Bank of Canada,3,1351.27,12
425,425,13,264964.06,2.558,20,240,Graduate Student Loan,University of Ottawa,Ottawa,Ontario,399554.25674355926,134590.19674355927,66.31,2024-05-03,2024-07-22,2044-05-03,245025.59,Active,Scotiabank Student Line of Credit,5,1411.55,0
426,426,3,179542.9,8.533999999999999,25,300,Private Education Loan,Simon Fraser University,Burnaby,British Columbia,258671.06041130418,79128.16041130418,69.41,2023-10-03,2024-09-11,2048-10-03,173780.59,Active,BMO Student Banking Program,4,1449.84,0
427,427,3,238011.48,6.825,25,300,Education Line of Credit,McMaster University,Hamilton,Ontario,371832.54267045495,133821.06267045494,64.01,2025-10-03,2025-11-11,2050-10-03,238011.48,In Grace Period,Bank of Montreal,5,1655.74,12
